"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/10/2023 06:00:00 - 09/10/2023 07:00:00","BZN|FI","Without Sequence","53.28","",""
"09/10/2023 07:00:00 - 09/10/2023 08:00:00","BZN|FI","Without Sequence","111.80","",""
"09/10/2023 08:00:00 - 09/10/2023 09:00:00","BZN|FI","Without Sequence","126.91","",""
"09/10/2023 09:00:00 - 09/10/2023 10:00:00","BZN|FI","Without Sequence","121.43","",""
"09/10/2023 10:00:00 - 09/10/2023 11:00:00","BZN|FI","Without Sequence","111.59","",""
"09/10/2023 11:00:00 - 09/10/2023 12:00:00","BZN|FI","Without Sequence","105.36","",""
"09/10/2023 12:00:00 - 09/10/2023 13:00:00","BZN|FI","Without Sequence","98.99","",""
"09/10/2023 13:00:00 - 09/10/2023 14:00:00","BZN|FI","Without Sequence","98.19","",""
"09/10/2023 14:00:00 - 09/10/2023 15:00:00","BZN|FI","Without Sequence","102.97","",""
"09/10/2023 15:00:00 - 09/10/2023 16:00:00","BZN|FI","Without Sequence","107.28","",""
"09/10/2023 16:00:00 - 09/10/2023 17:00:00","BZN|FI","Without Sequence","110.31","",""
"09/10/2023 17:00:00 - 09/10/2023 18:00:00","BZN|FI","Without Sequence","129.32","",""
"09/10/2023 18:00:00 - 09/10/2023 19:00:00","BZN|FI","Without Sequence","189.22","",""
"09/10/2023 19:00:00 - 09/10/2023 20:00:00","BZN|FI","Without Sequence","221.70","",""
"09/10/2023 20:00:00 - 09/10/2023 21:00:00","BZN|FI","Without Sequence","180.07","",""
"09/10/2023 21:00:00 - 09/10/2023 22:00:00","BZN|FI","Without Sequence","129.57","",""
"09/10/2023 22:00:00 - 09/10/2023 23:00:00","BZN|FI","Without Sequence","52.09","",""
"09/10/2023 23:00:00 - 10/10/2023 00:00:00","BZN|FI","Without Sequence","10.56","",""
"10/10/2023 00:00:00 - 10/10/2023 01:00:00","BZN|FI","Without Sequence","28.24","",""
"10/10/2023 01:00:00 - 10/10/2023 02:00:00","BZN|FI","Without Sequence","8.83","",""
"10/10/2023 02:00:00 - 10/10/2023 03:00:00","BZN|FI","Without Sequence","8.23","",""
"10/10/2023 03:00:00 - 10/10/2023 04:00:00","BZN|FI","Without Sequence","8.60","",""
"10/10/2023 04:00:00 - 10/10/2023 05:00:00","BZN|FI","Without Sequence","17.14","",""
"10/10/2023 05:00:00 - 10/10/2023 06:00:00","BZN|FI","Without Sequence","50.14","",""
"10/10/2023 06:00:00 - 10/10/2023 07:00:00","BZN|FI","Without Sequence","126.88","",""
"10/10/2023 07:00:00 - 10/10/2023 08:00:00","BZN|FI","Without Sequence","201.92","",""
"10/10/2023 08:00:00 - 10/10/2023 09:00:00","BZN|FI","Without Sequence","198.63","",""
"10/10/2023 09:00:00 - 10/10/2023 10:00:00","BZN|FI","Without Sequence","141.92","",""
"10/10/2023 10:00:00 - 10/10/2023 11:00:00","BZN|FI","Without Sequence","117.08","",""
"10/10/2023 11:00:00 - 10/10/2023 12:00:00","BZN|FI","Without Sequence","108.36","",""
"10/10/2023 12:00:00 - 10/10/2023 13:00:00","BZN|FI","Without Sequence","100.33","",""
"10/10/2023 13:00:00 - 10/10/2023 14:00:00","BZN|FI","Without Sequence","96.36","",""
"10/10/2023 14:00:00 - 10/10/2023 15:00:00","BZN|FI","Without Sequence","102.30","",""
"10/10/2023 15:00:00 - 10/10/2023 16:00:00","BZN|FI","Without Sequence","124.20","",""
"10/10/2023 16:00:00 - 10/10/2023 17:00:00","BZN|FI","Without Sequence","50.76","",""
"10/10/2023 17:00:00 - 10/10/2023 18:00:00","BZN|FI","Without Sequence","42.73","",""
"10/10/2023 18:00:00 - 10/10/2023 19:00:00","BZN|FI","Without Sequence","26.38","",""
"10/10/2023 19:00:00 - 10/10/2023 20:00:00","BZN|FI","Without Sequence","4.92","",""
"10/10/2023 20:00:00 - 10/10/2023 21:00:00","BZN|FI","Without Sequence","2.05","",""
"10/10/2023 21:00:00 - 10/10/2023 22:00:00","BZN|FI","Without Sequence","0.01","",""
"10/10/2023 22:00:00 - 10/10/2023 23:00:00","BZN|FI","Without Sequence","-1.74","",""
"10/10/2023 23:00:00 - 11/10/2023 00:00:00","BZN|FI","Without Sequence","-3.08","",""
"11/10/2023 00:00:00 - 11/10/2023 01:00:00","BZN|FI","Without Sequence","-4.54","",""
"11/10/2023 01:00:00 - 11/10/2023 02:00:00","BZN|FI","Without Sequence","-4.98","",""
"11/10/2023 02:00:00 - 11/10/2023 03:00:00","BZN|FI","Without Sequence","-5.09","",""
"11/10/2023 03:00:00 - 11/10/2023 04:00:00","BZN|FI","Without Sequence","-5.15","",""
"11/10/2023 04:00:00 - 11/10/2023 05:00:00","BZN|FI","Without Sequence","-4.86","",""
"11/10/2023 05:00:00 - 11/10/2023 06:00:00","BZN|FI","Without Sequence","-3.45","",""
"11/10/2023 06:00:00 - 11/10/2023 07:00:00","BZN|FI","Without Sequence","-1.10","",""
"11/10/2023 07:00:00 - 11/10/2023 08:00:00","BZN|FI","Without Sequence","0.01","",""
"11/10/2023 08:00:00 - 11/10/2023 09:00:00","BZN|FI","Without Sequence","1.60","",""
"11/10/2023 09:00:00 - 11/10/2023 10:00:00","BZN|FI","Without Sequence","2.09","",""
"11/10/2023 10:00:00 - 11/10/2023 11:00:00","BZN|FI","Without Sequence","2.48","",""
"11/10/2023 11:00:00 - 11/10/2023 12:00:00","BZN|FI","Without Sequence","1.05","",""
"11/10/2023 12:00:00 - 11/10/2023 13:00:00","BZN|FI","Without Sequence","0.00","",""
"11/10/2023 13:00:00 - 11/10/2023 14:00:00","BZN|FI","Without Sequence","-0.06","",""
"11/10/2023 14:00:00 - 11/10/2023 15:00:00","BZN|FI","Without Sequence","-0.04","",""
"11/10/2023 15:00:00 - 11/10/2023 16:00:00","BZN|FI","Without Sequence","0.06","",""
"11/10/2023 16:00:00 - 11/10/2023 17:00:00","BZN|FI","Without Sequence","1.17","",""
"11/10/2023 17:00:00 - 11/10/2023 18:00:00","BZN|FI","Without Sequence","1.32","",""
"11/10/2023 18:00:00 - 11/10/2023 19:00:00","BZN|FI","Without Sequence","0.87","",""
"11/10/2023 19:00:00 - 11/10/2023 20:00:00","BZN|FI","Without Sequence","0.00","",""
"11/10/2023 20:00:00 - 11/10/2023 21:00:00","BZN|FI","Without Sequence","-0.96","",""
"11/10/2023 21:00:00 - 11/10/2023 22:00:00","BZN|FI","Without Sequence","-2.03","",""
"11/10/2023 22:00:00 - 11/10/2023 23:00:00","BZN|FI","Without Sequence","-3.21","",""
"11/10/2023 23:00:00 - 12/10/2023 00:00:00","BZN|FI","Without Sequence","-5.08","",""
"12/10/2023 00:00:00 - 12/10/2023 01:00:00","BZN|FI","Without Sequence","-7.60","",""
"12/10/2023 01:00:00 - 12/10/2023 02:00:00","BZN|FI","Without Sequence","-10.00","",""
"12/10/2023 02:00:00 - 12/10/2023 03:00:00","BZN|FI","Without Sequence","-10.08","",""
"12/10/2023 03:00:00 - 12/10/2023 04:00:00","BZN|FI","Without Sequence","-10.39","",""
"12/10/2023 04:00:00 - 12/10/2023 05:00:00","BZN|FI","Without Sequence","-10.03","",""
"12/10/2023 05:00:00 - 12/10/2023 06:00:00","BZN|FI","Without Sequence","-4.41","",""
"12/10/2023 06:00:00 - 12/10/2023 07:00:00","BZN|FI","Without Sequence","-2.17","",""
"12/10/2023 07:00:00 - 12/10/2023 08:00:00","BZN|FI","Without Sequence","-0.36","",""
"12/10/2023 08:00:00 - 12/10/2023 09:00:00","BZN|FI","Without Sequence","0.00","",""
"12/10/2023 09:00:00 - 12/10/2023 10:00:00","BZN|FI","Without Sequence","0.00","",""
"12/10/2023 10:00:00 - 12/10/2023 11:00:00","BZN|FI","Without Sequence","-0.11","",""
"12/10/2023 11:00:00 - 12/10/2023 12:00:00","BZN|FI","Without Sequence","-1.10","",""
"12/10/2023 12:00:00 - 12/10/2023 13:00:00","BZN|FI","Without Sequence","-1.94","",""
"12/10/2023 13:00:00 - 12/10/2023 14:00:00","BZN|FI","Without Sequence","-2.09","",""
"12/10/2023 14:00:00 - 12/10/2023 15:00:00","BZN|FI","Without Sequence","-2.09","",""
"12/10/2023 15:00:00 - 12/10/2023 16:00:00","BZN|FI","Without Sequence","-2.07","",""
"12/10/2023 16:00:00 - 12/10/2023 17:00:00","BZN|FI","Without Sequence","-2.03","",""
"12/10/2023 17:00:00 - 12/10/2023 18:00:00","BZN|FI","Without Sequence","-1.10","",""
"12/10/2023 18:00:00 - 12/10/2023 19:00:00","BZN|FI","Without Sequence","-0.11","",""
"12/10/2023 19:00:00 - 12/10/2023 20:00:00","BZN|FI","Without Sequence","-0.10","",""
"12/10/2023 20:00:00 - 12/10/2023 21:00:00","BZN|FI","Without Sequence","-0.76","",""
"12/10/2023 21:00:00 - 12/10/2023 22:00:00","BZN|FI","Without Sequence","-1.07","",""
"12/10/2023 22:00:00 - 12/10/2023 23:00:00","BZN|FI","Without Sequence","-1.67","",""
"12/10/2023 23:00:00 - 13/10/2023 00:00:00","BZN|FI","Without Sequence","-2.07","",""
"13/10/2023 00:00:00 - 13/10/2023 01:00:00","BZN|FI","Without Sequence","-2.08","",""
"13/10/2023 01:00:00 - 13/10/2023 02:00:00","BZN|FI","Without Sequence","-2.03","",""
"13/10/2023 02:00:00 - 13/10/2023 03:00:00","BZN|FI","Without Sequence","-1.25","",""
"13/10/2023 03:00:00 - 13/10/2023 04:00:00","BZN|FI","Without Sequence","-0.19","",""
"13/10/2023 04:00:00 - 13/10/2023 05:00:00","BZN|FI","Without Sequence","0.53","",""
"13/10/2023 05:00:00 - 13/10/2023 06:00:00","BZN|FI","Without Sequence","2.96","",""
"13/10/2023 06:00:00 - 13/10/2023 07:00:00","BZN|FI","Without Sequence","6.18","",""
"13/10/2023 07:00:00 - 13/10/2023 08:00:00","BZN|FI","Without Sequence","47.51","",""
"13/10/2023 08:00:00 - 13/10/2023 09:00:00","BZN|FI","Without Sequence","51.15","",""
"13/10/2023 09:00:00 - 13/10/2023 10:00:00","BZN|FI","Without Sequence","48.56","",""
"13/10/2023 10:00:00 - 13/10/2023 11:00:00","BZN|FI","Without Sequence","46.10","",""
"13/10/2023 11:00:00 - 13/10/2023 12:00:00","BZN|FI","Without Sequence","34.24","",""
"13/10/2023 12:00:00 - 13/10/2023 13:00:00","BZN|FI","Without Sequence","9.92","",""
"13/10/2023 13:00:00 - 13/10/2023 14:00:00","BZN|FI","Without Sequence","7.13","",""
"13/10/2023 14:00:00 - 13/10/2023 15:00:00","BZN|FI","Without Sequence","4.42","",""
"13/10/2023 15:00:00 - 13/10/2023 16:00:00","BZN|FI","Without Sequence","4.24","",""
"13/10/2023 16:00:00 - 13/10/2023 17:00:00","BZN|FI","Without Sequence","4.26","",""
"13/10/2023 17:00:00 - 13/10/2023 18:00:00","BZN|FI","Without Sequence","3.60","",""
"13/10/2023 18:00:00 - 13/10/2023 19:00:00","BZN|FI","Without Sequence","3.94","",""
"13/10/2023 19:00:00 - 13/10/2023 20:00:00","BZN|FI","Without Sequence","2.70","",""
"13/10/2023 20:00:00 - 13/10/2023 21:00:00","BZN|FI","Without Sequence","1.09","",""
"13/10/2023 21:00:00 - 13/10/2023 22:00:00","BZN|FI","Without Sequence","-0.10","",""
"13/10/2023 22:00:00 - 13/10/2023 23:00:00","BZN|FI","Without Sequence","-2.01","",""
"13/10/2023 23:00:00 - 14/10/2023 00:00:00","BZN|FI","Without Sequence","-2.98","",""
"14/10/2023 00:00:00 - 14/10/2023 01:00:00","BZN|FI","Without Sequence","-1.25","",""
"14/10/2023 01:00:00 - 14/10/2023 02:00:00","BZN|FI","Without Sequence","-2.06","",""
"14/10/2023 02:00:00 - 14/10/2023 03:00:00","BZN|FI","Without Sequence","-2.77","",""
"14/10/2023 03:00:00 - 14/10/2023 04:00:00","BZN|FI","Without Sequence","-3.43","",""
"14/10/2023 04:00:00 - 14/10/2023 05:00:00","BZN|FI","Without Sequence","-3.95","",""
"14/10/2023 05:00:00 - 14/10/2023 06:00:00","BZN|FI","Without Sequence","-4.37","",""
"14/10/2023 06:00:00 - 14/10/2023 07:00:00","BZN|FI","Without Sequence","-3.02","",""
"14/10/2023 07:00:00 - 14/10/2023 08:00:00","BZN|FI","Without Sequence","-2.60","",""
"14/10/2023 08:00:00 - 14/10/2023 09:00:00","BZN|FI","Without Sequence","-2.03","",""
"14/10/2023 09:00:00 - 14/10/2023 10:00:00","BZN|FI","Without Sequence","-2.03","",""
"14/10/2023 10:00:00 - 14/10/2023 11:00:00","BZN|FI","Without Sequence","-2.19","",""
"14/10/2023 11:00:00 - 14/10/2023 12:00:00","BZN|FI","Without Sequence","-2.19","",""
"14/10/2023 12:00:00 - 14/10/2023 13:00:00","BZN|FI","Without Sequence","-2.60","",""
"14/10/2023 13:00:00 - 14/10/2023 14:00:00","BZN|FI","Without Sequence","-2.62","",""
"14/10/2023 14:00:00 - 14/10/2023 15:00:00","BZN|FI","Without Sequence","-2.11","",""
"14/10/2023 15:00:00 - 14/10/2023 16:00:00","BZN|FI","Without Sequence","-1.25","",""
"14/10/2023 16:00:00 - 14/10/2023 17:00:00","BZN|FI","Without Sequence","-1.02","",""
"14/10/2023 17:00:00 - 14/10/2023 18:00:00","BZN|FI","Without Sequence","0.00","",""
"14/10/2023 18:00:00 - 14/10/2023 19:00:00","BZN|FI","Without Sequence","0.01","",""
"14/10/2023 19:00:00 - 14/10/2023 20:00:00","BZN|FI","Without Sequence","0.00","",""
"14/10/2023 20:00:00 - 14/10/2023 21:00:00","BZN|FI","Without Sequence","-1.07","",""
"14/10/2023 21:00:00 - 14/10/2023 22:00:00","BZN|FI","Without Sequence","-1.27","",""
"14/10/2023 22:00:00 - 14/10/2023 23:00:00","BZN|FI","Without Sequence","-2.24","",""
"14/10/2023 23:00:00 - 15/10/2023 00:00:00","BZN|FI","Without Sequence","-3.08","",""
"15/10/2023 00:00:00 - 15/10/2023 01:00:00","BZN|FI","Without Sequence","-4.37","",""
"15/10/2023 01:00:00 - 15/10/2023 02:00:00","BZN|FI","Without Sequence","-4.40","",""
"15/10/2023 02:00:00 - 15/10/2023 03:00:00","BZN|FI","Without Sequence","-4.43","",""
"15/10/2023 03:00:00 - 15/10/2023 04:00:00","BZN|FI","Without Sequence","-4.35","",""
"15/10/2023 04:00:00 - 15/10/2023 05:00:00","BZN|FI","Without Sequence","-4.33","",""
"15/10/2023 05:00:00 - 15/10/2023 06:00:00","BZN|FI","Without Sequence","-3.97","",""
"15/10/2023 06:00:00 - 15/10/2023 07:00:00","BZN|FI","Without Sequence","-3.32","",""
"15/10/2023 07:00:00 - 15/10/2023 08:00:00","BZN|FI","Without Sequence","-3.01","",""
"15/10/2023 08:00:00 - 15/10/2023 09:00:00","BZN|FI","Without Sequence","-2.61","",""
"15/10/2023 09:00:00 - 15/10/2023 10:00:00","BZN|FI","Without Sequence","-3.03","",""
"15/10/2023 10:00:00 - 15/10/2023 11:00:00","BZN|FI","Without Sequence","-3.01","",""
"15/10/2023 11:00:00 - 15/10/2023 12:00:00","BZN|FI","Without Sequence","-3.04","",""
"15/10/2023 12:00:00 - 15/10/2023 13:00:00","BZN|FI","Without Sequence","-3.07","",""
"15/10/2023 13:00:00 - 15/10/2023 14:00:00","BZN|FI","Without Sequence","-3.06","",""
"15/10/2023 14:00:00 - 15/10/2023 15:00:00","BZN|FI","Without Sequence","-2.61","",""
"15/10/2023 15:00:00 - 15/10/2023 16:00:00","BZN|FI","Without Sequence","-2.10","",""
"15/10/2023 16:00:00 - 15/10/2023 17:00:00","BZN|FI","Without Sequence","-1.12","",""
"15/10/2023 17:00:00 - 15/10/2023 18:00:00","BZN|FI","Without Sequence","-0.03","",""
"15/10/2023 18:00:00 - 15/10/2023 19:00:00","BZN|FI","Without Sequence","0.00","",""
"15/10/2023 19:00:00 - 15/10/2023 20:00:00","BZN|FI","Without Sequence","-0.01","",""
"15/10/2023 20:00:00 - 15/10/2023 21:00:00","BZN|FI","Without Sequence","-0.46","",""
"15/10/2023 21:00:00 - 15/10/2023 22:00:00","BZN|FI","Without Sequence","-1.10","",""
"15/10/2023 22:00:00 - 15/10/2023 23:00:00","BZN|FI","Without Sequence","-1.26","",""
"15/10/2023 23:00:00 - 16/10/2023 00:00:00","BZN|FI","Without Sequence","-2.07","",""
"16/10/2023 00:00:00 - 16/10/2023 01:00:00","BZN|FI","Without Sequence","-2.05","",""
"16/10/2023 01:00:00 - 16/10/2023 02:00:00","BZN|FI","Without Sequence","-2.07","",""
"16/10/2023 02:00:00 - 16/10/2023 03:00:00","BZN|FI","Without Sequence","-2.09","",""
"16/10/2023 03:00:00 - 16/10/2023 04:00:00","BZN|FI","Without Sequence","-2.08","",""
"16/10/2023 04:00:00 - 16/10/2023 05:00:00","BZN|FI","Without Sequence","-2.02","",""
"16/10/2023 05:00:00 - 16/10/2023 06:00:00","BZN|FI","Without Sequence","-1.10","",""
"16/10/2023 06:00:00 - 16/10/2023 07:00:00","BZN|FI","Without Sequence","0.14","",""
"16/10/2023 07:00:00 - 16/10/2023 08:00:00","BZN|FI","Without Sequence","1.08","",""
"16/10/2023 08:00:00 - 16/10/2023 09:00:00","BZN|FI","Without Sequence","1.51","",""
"16/10/2023 09:00:00 - 16/10/2023 10:00:00","BZN|FI","Without Sequence","1.85","",""
"16/10/2023 10:00:00 - 16/10/2023 11:00:00","BZN|FI","Without Sequence","2.03","",""
"16/10/2023 11:00:00 - 16/10/2023 12:00:00","BZN|FI","Without Sequence","2.25","",""
"16/10/2023 12:00:00 - 16/10/2023 13:00:00","BZN|FI","Without Sequence","2.25","",""
"16/10/2023 13:00:00 - 16/10/2023 14:00:00","BZN|FI","Without Sequence","2.27","",""
"16/10/2023 14:00:00 - 16/10/2023 15:00:00","BZN|FI","Without Sequence","2.43","",""
"16/10/2023 15:00:00 - 16/10/2023 16:00:00","BZN|FI","Without Sequence","2.56","",""
"16/10/2023 16:00:00 - 16/10/2023 17:00:00","BZN|FI","Without Sequence","2.45","",""
"16/10/2023 17:00:00 - 16/10/2023 18:00:00","BZN|FI","Without Sequence","2.92","",""
"16/10/2023 18:00:00 - 16/10/2023 19:00:00","BZN|FI","Without Sequence","57.23","",""
"16/10/2023 19:00:00 - 16/10/2023 20:00:00","BZN|FI","Without Sequence","24.53","",""
"16/10/2023 20:00:00 - 16/10/2023 21:00:00","BZN|FI","Without Sequence","3.05","",""
"16/10/2023 21:00:00 - 16/10/2023 22:00:00","BZN|FI","Without Sequence","3.14","",""
"16/10/2023 22:00:00 - 16/10/2023 23:00:00","BZN|FI","Without Sequence","2.98","",""
"16/10/2023 23:00:00 - 17/10/2023 00:00:00","BZN|FI","Without Sequence","2.72","",""
"17/10/2023 00:00:00 - 17/10/2023 01:00:00","BZN|FI","Without Sequence","3.51","",""
"17/10/2023 01:00:00 - 17/10/2023 02:00:00","BZN|FI","Without Sequence","3.65","",""
"17/10/2023 02:00:00 - 17/10/2023 03:00:00","BZN|FI","Without Sequence","3.94","",""
"17/10/2023 03:00:00 - 17/10/2023 04:00:00","BZN|FI","Without Sequence","4.97","",""
"17/10/2023 04:00:00 - 17/10/2023 05:00:00","BZN|FI","Without Sequence","7.17","",""
"17/10/2023 05:00:00 - 17/10/2023 06:00:00","BZN|FI","Without Sequence","12.29","",""
"17/10/2023 06:00:00 - 17/10/2023 07:00:00","BZN|FI","Without Sequence","156.26","",""
"17/10/2023 07:00:00 - 17/10/2023 08:00:00","BZN|FI","Without Sequence","176.40","",""
"17/10/2023 08:00:00 - 17/10/2023 09:00:00","BZN|FI","Without Sequence","191.13","",""
"17/10/2023 09:00:00 - 17/10/2023 10:00:00","BZN|FI","Without Sequence","159.11","",""
"17/10/2023 10:00:00 - 17/10/2023 11:00:00","BZN|FI","Without Sequence","134.58","",""
"17/10/2023 11:00:00 - 17/10/2023 12:00:00","BZN|FI","Without Sequence","111.41","",""
"17/10/2023 12:00:00 - 17/10/2023 13:00:00","BZN|FI","Without Sequence","107.05","",""
"17/10/2023 13:00:00 - 17/10/2023 14:00:00","BZN|FI","Without Sequence","102.97","",""
"17/10/2023 14:00:00 - 17/10/2023 15:00:00","BZN|FI","Without Sequence","111.74","",""
"17/10/2023 15:00:00 - 17/10/2023 16:00:00","BZN|FI","Without Sequence","122.19","",""
"17/10/2023 16:00:00 - 17/10/2023 17:00:00","BZN|FI","Without Sequence","155.34","",""
"17/10/2023 17:00:00 - 17/10/2023 18:00:00","BZN|FI","Without Sequence","174.29","",""
"17/10/2023 18:00:00 - 17/10/2023 19:00:00","BZN|FI","Without Sequence","176.55","",""
"17/10/2023 19:00:00 - 17/10/2023 20:00:00","BZN|FI","Without Sequence","174.18","",""
"17/10/2023 20:00:00 - 17/10/2023 21:00:00","BZN|FI","Without Sequence","110.01","",""
"17/10/2023 21:00:00 - 17/10/2023 22:00:00","BZN|FI","Without Sequence","130.03","",""
"17/10/2023 22:00:00 - 17/10/2023 23:00:00","BZN|FI","Without Sequence","15.99","",""
"17/10/2023 23:00:00 - 18/10/2023 00:00:00","BZN|FI","Without Sequence","8.58","",""
"18/10/2023 00:00:00 - 18/10/2023 01:00:00","BZN|FI","Without Sequence","7.38","",""
"18/10/2023 01:00:00 - 18/10/2023 02:00:00","BZN|FI","Without Sequence","7.27","",""
"18/10/2023 02:00:00 - 18/10/2023 03:00:00","BZN|FI","Without Sequence","7.07","",""
"18/10/2023 03:00:00 - 18/10/2023 04:00:00","BZN|FI","Without Sequence","7.26","",""
"18/10/2023 04:00:00 - 18/10/2023 05:00:00","BZN|FI","Without Sequence","8.00","",""
"18/10/2023 05:00:00 - 18/10/2023 06:00:00","BZN|FI","Without Sequence","8.98","",""
"18/10/2023 06:00:00 - 18/10/2023 07:00:00","BZN|FI","Without Sequence","47.09","",""
"18/10/2023 07:00:00 - 18/10/2023 08:00:00","BZN|FI","Without Sequence","71.48","",""
"18/10/2023 08:00:00 - 18/10/2023 09:00:00","BZN|FI","Without Sequence","156.82","",""
"18/10/2023 09:00:00 - 18/10/2023 10:00:00","BZN|FI","Without Sequence","115.66","",""
"18/10/2023 10:00:00 - 18/10/2023 11:00:00","BZN|FI","Without Sequence","84.58","",""
"18/10/2023 11:00:00 - 18/10/2023 12:00:00","BZN|FI","Without Sequence","65.81","",""
"18/10/2023 12:00:00 - 18/10/2023 13:00:00","BZN|FI","Without Sequence","62.21","",""
"18/10/2023 13:00:00 - 18/10/2023 14:00:00","BZN|FI","Without Sequence","61.64","",""
"18/10/2023 14:00:00 - 18/10/2023 15:00:00","BZN|FI","Without Sequence","59.45","",""
"18/10/2023 15:00:00 - 18/10/2023 16:00:00","BZN|FI","Without Sequence","13.08","",""
"18/10/2023 16:00:00 - 18/10/2023 17:00:00","BZN|FI","Without Sequence","11.77","",""
"18/10/2023 17:00:00 - 18/10/2023 18:00:00","BZN|FI","Without Sequence","9.95","",""
"18/10/2023 18:00:00 - 18/10/2023 19:00:00","BZN|FI","Without Sequence","9.82","",""
"18/10/2023 19:00:00 - 18/10/2023 20:00:00","BZN|FI","Without Sequence","9.53","",""
"18/10/2023 20:00:00 - 18/10/2023 21:00:00","BZN|FI","Without Sequence","9.23","",""
"18/10/2023 21:00:00 - 18/10/2023 22:00:00","BZN|FI","Without Sequence","9.14","",""
"18/10/2023 22:00:00 - 18/10/2023 23:00:00","BZN|FI","Without Sequence","8.55","",""
"18/10/2023 23:00:00 - 19/10/2023 00:00:00","BZN|FI","Without Sequence","6.81","",""
"19/10/2023 00:00:00 - 19/10/2023 01:00:00","BZN|FI","Without Sequence","4.04","",""
"19/10/2023 01:00:00 - 19/10/2023 02:00:00","BZN|FI","Without Sequence","2.91","",""
"19/10/2023 02:00:00 - 19/10/2023 03:00:00","BZN|FI","Without Sequence","2.46","",""
"19/10/2023 03:00:00 - 19/10/2023 04:00:00","BZN|FI","Without Sequence","1.92","",""
"19/10/2023 04:00:00 - 19/10/2023 05:00:00","BZN|FI","Without Sequence","2.45","",""
"19/10/2023 05:00:00 - 19/10/2023 06:00:00","BZN|FI","Without Sequence","4.21","",""
"19/10/2023 06:00:00 - 19/10/2023 07:00:00","BZN|FI","Without Sequence","8.19","",""
"19/10/2023 07:00:00 - 19/10/2023 08:00:00","BZN|FI","Without Sequence","12.01","",""
"19/10/2023 08:00:00 - 19/10/2023 09:00:00","BZN|FI","Without Sequence","18.98","",""
"19/10/2023 09:00:00 - 19/10/2023 10:00:00","BZN|FI","Without Sequence","18.92","",""
"19/10/2023 10:00:00 - 19/10/2023 11:00:00","BZN|FI","Without Sequence","15.04","",""
"19/10/2023 11:00:00 - 19/10/2023 12:00:00","BZN|FI","Without Sequence","10.55","",""
"19/10/2023 12:00:00 - 19/10/2023 13:00:00","BZN|FI","Without Sequence","9.84","",""
"19/10/2023 13:00:00 - 19/10/2023 14:00:00","BZN|FI","Without Sequence","9.49","",""
"19/10/2023 14:00:00 - 19/10/2023 15:00:00","BZN|FI","Without Sequence","9.18","",""
"19/10/2023 15:00:00 - 19/10/2023 16:00:00","BZN|FI","Without Sequence","8.94","",""
"19/10/2023 16:00:00 - 19/10/2023 17:00:00","BZN|FI","Without Sequence","8.58","",""
"19/10/2023 17:00:00 - 19/10/2023 18:00:00","BZN|FI","Without Sequence","9.09","",""
"19/10/2023 18:00:00 - 19/10/2023 19:00:00","BZN|FI","Without Sequence","8.85","",""
"19/10/2023 19:00:00 - 19/10/2023 20:00:00","BZN|FI","Without Sequence","8.57","",""
"19/10/2023 20:00:00 - 19/10/2023 21:00:00","BZN|FI","Without Sequence","7.80","",""
"19/10/2023 21:00:00 - 19/10/2023 22:00:00","BZN|FI","Without Sequence","7.51","",""
"19/10/2023 22:00:00 - 19/10/2023 23:00:00","BZN|FI","Without Sequence","6.05","",""
"19/10/2023 23:00:00 - 20/10/2023 00:00:00","BZN|FI","Without Sequence","4.25","",""
"20/10/2023 00:00:00 - 20/10/2023 01:00:00","BZN|FI","Without Sequence","6.44","",""
"20/10/2023 01:00:00 - 20/10/2023 02:00:00","BZN|FI","Without Sequence","6.23","",""
"20/10/2023 02:00:00 - 20/10/2023 03:00:00","BZN|FI","Without Sequence","6.02","",""
"20/10/2023 03:00:00 - 20/10/2023 04:00:00","BZN|FI","Without Sequence","5.67","",""
"20/10/2023 04:00:00 - 20/10/2023 05:00:00","BZN|FI","Without Sequence","5.41","",""
"20/10/2023 05:00:00 - 20/10/2023 06:00:00","BZN|FI","Without Sequence","8.40","",""
"20/10/2023 06:00:00 - 20/10/2023 07:00:00","BZN|FI","Without Sequence","33.51","",""
"20/10/2023 07:00:00 - 20/10/2023 08:00:00","BZN|FI","Without Sequence","18.91","",""
"20/10/2023 08:00:00 - 20/10/2023 09:00:00","BZN|FI","Without Sequence","23.92","",""
"20/10/2023 09:00:00 - 20/10/2023 10:00:00","BZN|FI","Without Sequence","27.21","",""
"20/10/2023 10:00:00 - 20/10/2023 11:00:00","BZN|FI","Without Sequence","47.61","",""
"20/10/2023 11:00:00 - 20/10/2023 12:00:00","BZN|FI","Without Sequence","31.70","",""
"20/10/2023 12:00:00 - 20/10/2023 13:00:00","BZN|FI","Without Sequence","30.01","",""
"20/10/2023 13:00:00 - 20/10/2023 14:00:00","BZN|FI","Without Sequence","26.30","",""
"20/10/2023 14:00:00 - 20/10/2023 15:00:00","BZN|FI","Without Sequence","31.00","",""
"20/10/2023 15:00:00 - 20/10/2023 16:00:00","BZN|FI","Without Sequence","20.90","",""
"20/10/2023 16:00:00 - 20/10/2023 17:00:00","BZN|FI","Without Sequence","15.99","",""
"20/10/2023 17:00:00 - 20/10/2023 18:00:00","BZN|FI","Without Sequence","16.00","",""
